t1,t2,colony,num_cells1,num_cells2,method,tp,fp,tn,fn,acc,f1,timediff
1,4,240102_30C_fig_SX387_01,10,10,gcn,10,0,90,0,1.0,1.0,15
66,67,240102_30C_fig_SX387_01,40,40,gcn,40,0,1560,0,1.0,1.0,5
68,71,240102_30C_fig_SW182_01,21,23,gcn,19,2,462,0,0.9958592132505176,0.95,15
51,52,240102_30C_fig_SW182_01,17,17,gcn,17,0,272,0,1.0,1.0,5
6,8,240102_30C_fig_SX387_03,12,12,gcn,12,0,132,0,1.0,1.0,10
56,60,240102_30C_fig_SW182_01,17,19,gcn,15,1,307,0,0.9969040247678018,0.967741935483871,20
34,36,240102_30C_fig_SX387_01,19,19,gcn,19,0,342,0,1.0,1.0,10
87,90,240102_30C_fig_SX387_03,44,47,gcn,41,1,2026,0,0.9995164410058027,0.9879518072289156,15
101,103,240102_30C_fig_SX387_05,16,16,gcn,16,0,240,0,1.0,1.0,10
17,18,240102_30C_fig_SW182_01,10,12,gcn,8,2,110,0,0.9833333333333333,0.8888888888888888,5
57,58,240102_30C_fig_SX387_05,8,8,gcn,8,0,56,0,1.0,1.0,5
21,22,240102_30C_fig_SX387_05,4,4,gcn,4,0,12,0,1.0,1.0,5
65,66,240102_30C_fig_SX387_03,24,24,gcn,24,0,552,0,1.0,1.0,5
24,25,240102_30C_fig_SX387_03,12,12,gcn,12,0,132,0,1.0,1.0,5
49,52,240102_30C_fig_SX387_03,24,24,gcn,24,0,552,0,1.0,1.0,15
137,141,240102_30C_fig_SW182_01,63,66,gcn,60,0,4098,0,1.0,1.0,20
14,18,240102_30C_fig_SX387_05,4,4,gcn,4,0,12,0,1.0,1.0,20
61,65,240102_30C_fig_SW182_01,19,20,gcn,18,1,361,0,0.9973684210526316,0.972972972972973,20
66,70,240102_30C_fig_SX387_03,24,26,gcn,22,2,600,0,0.9967948717948718,0.9565217391304348,20
23,24,240102_30C_fig_SW182_01,12,12,gcn,12,0,132,0,1.0,1.0,5
60,61,240102_30C_fig_SX387_05,8,8,gcn,8,0,56,0,1.0,1.0,5
59,63,240102_30C_fig_SX387_01,37,39,gcn,35,0,1408,0,1.0,1.0,20
12,14,240102_30C_fig_SX387_03,12,12,gcn,12,0,132,0,1.0,1.0,10
83,87,240102_30C_fig_SX387_03,41,44,gcn,38,0,1766,0,1.0,1.0,20
2,4,240102_30C_fig_SX387_05,2,2,gcn,2,0,2,0,1.0,1.0,10
44,47,240102_30C_fig_SX387_01,26,31,gcn,22,4,780,0,0.9950372208436724,0.9166666666666666,15
109,112,240102_30C_fig_SW182_01,38,44,gcn,32,4,1636,0,0.9976076555023924,0.9411764705882353,15
90,93,240102_30C_fig_SW182_01,34,36,gcn,32,2,1190,0,0.9983660130718954,0.9696969696969697,15
4,6,240102_30C_fig_SW182_01,7,7,gcn,7,0,42,0,1.0,1.0,10
9,13,240102_30C_fig_SW182_01,7,8,gcn,6,1,49,0,0.9821428571428571,0.9230769230769231,20
15,17,240102_30C_fig_SW182_01,9,10,gcn,8,1,81,0,0.9888888888888889,0.9411764705882353,10
19,22,240102_30C_fig_SX387_01,18,19,gcn,17,0,325,0,1.0,1.0,15
1,2,240102_30C_fig_SX387_05,2,2,gcn,2,0,2,0,1.0,1.0,5
22,26,240102_30C_fig_SX387_03,12,12,gcn,12,0,132,0,1.0,1.0,20
51,55,240102_30C_fig_SX387_05,9,8,gcn,8,0,64,0,1.0,1.0,20
130,134,240102_30C_fig_SW182_01,58,61,gcn,55,0,3483,0,1.0,1.0,20
13,16,240102_30C_fig_SX387_01,15,16,gcn,14,1,225,0,0.9958333333333333,0.9655172413793104,15
105,109,240102_30C_fig_SX387_03,48,51,gcn,45,0,2403,0,1.0,1.0,20
63,66,240102_30C_fig_SW182_01,20,21,gcn,19,1,400,0,0.9976190476190476,0.9743589743589743,15
120,124,240102_30C_fig_SW182_01,53,53,gcn,53,0,2756,0,1.0,1.0,20
33,35,240102_30C_fig_SW182_01,14,14,gcn,14,0,182,0,1.0,1.0,10
68,71,240102_30C_fig_SX387_03,24,27,gcn,22,1,625,0,0.9984567901234568,0.9777777777777777,15
53,56,240102_30C_fig_SX387_01,36,36,gcn,36,0,1260,0,1.0,1.0,15
23,27,240102_30C_fig_SX387_01,19,19,gcn,19,0,342,0,1.0,1.0,20
29,31,240102_30C_fig_SX387_05,4,4,gcn,4,0,12,0,1.0,1.0,10
89,90,240102_30C_fig_SX387_05,15,15,gcn,15,0,210,0,1.0,1.0,5
55,56,240102_30C_fig_SX387_01,36,36,gcn,36,0,1260,0,1.0,1.0,5
74,75,240102_30C_fig_SW182_01,26,27,gcn,25,1,676,0,0.9985754985754985,0.9803921568627451,5
88,90,240102_30C_fig_SX387_05,15,15,gcn,15,0,210,0,1.0,1.0,10
107,109,240102_30C_fig_SX387_03,49,51,gcn,47,0,2452,0,1.0,1.0,10
52,54,240102_30C_fig_SX387_05,8,8,gcn,8,0,56,0,1.0,1.0,10
14,15,240102_30C_fig_SX387_05,4,4,gcn,4,0,12,0,1.0,1.0,5
26,30,240102_30C_fig_SX387_05,4,4,gcn,4,0,12,0,1.0,1.0,20
90,91,240102_30C_fig_SX387_05,15,15,gcn,15,0,210,0,1.0,1.0,5
59,61,240102_30C_fig_SX387_03,24,24,gcn,24,0,552,0,1.0,1.0,10
89,92,240102_30C_fig_SX387_05,15,16,gcn,14,0,226,0,1.0,1.0,15
8,11,240102_30C_fig_SX387_01,12,15,gcn,9,3,168,0,0.9833333333333333,0.8571428571428571,15
82,85,240102_30C_fig_SW182_01,31,33,gcn,29,1,993,0,0.9990224828934506,0.9830508474576272,15
47,50,240102_30C_fig_SX387_05,8,8,gcn,8,0,56,0,1.0,1.0,15
109,111,240102_30C_fig_SX387_03,51,51,gcn,51,0,2550,0,1.0,1.0,10
137,138,240102_30C_fig_SW182_01,63,64,gcn,62,1,3969,0,0.9997519841269841,0.992,5
30,31,240102_30C_fig_SW182_01,12,12,gcn,12,0,132,0,1.0,1.0,5
28,29,240102_30C_fig_SW182_01,12,12,gcn,12,0,132,0,1.0,1.0,5
9,12,240102_30C_fig_SX387_05,4,4,gcn,4,0,12,0,1.0,1.0,15
61,64,240102_30C_fig_SX387_05,8,8,gcn,8,0,56,0,1.0,1.0,15
91,95,240102_30C_fig_SX387_03,47,47,gcn,47,0,2162,0,1.0,1.0,20
15,16,240102_30C_fig_SX387_03,12,12,gcn,12,0,132,0,1.0,1.0,5
108,109,240102_30C_fig_SW182_01,38,38,gcn,38,0,1406,0,1.0,1.0,5
110,114,240102_30C_fig_SW182_01,39,44,gcn,34,3,1679,0,0.9982517482517482,0.9577464788732394,20
30,31,240102_30C_fig_SX387_05,4,4,gcn,4,0,12,0,1.0,1.0,5
27,28,240102_30C_fig_SX387_05,4,4,gcn,4,0,12,0,1.0,1.0,5
6,9,240102_30C_fig_SW182_01,7,7,gcn,7,0,42,0,1.0,1.0,15
64,67,240102_30C_fig_SX387_03,24,24,gcn,24,0,552,0,1.0,1.0,15
96,97,240102_30C_fig_SX387_05,16,16,gcn,16,0,240,0,1.0,1.0,5
26,30,240102_30C_fig_SX387_01,19,19,gcn,19,0,342,0,1.0,1.0,20
63,64,240102_30C_fig_SX387_05,8,8,gcn,8,0,56,0,1.0,1.0,5
134,137,240102_30C_fig_SW182_01,61,63,gcn,59,1,3783,0,0.9997397866250325,0.9915966386554622,15
105,109,240102_30C_fig_SX387_05,16,16,gcn,16,0,240,0,1.0,1.0,20
39,42,240102_30C_fig_SW182_01,14,15,gcn,13,1,196,0,0.9952380952380953,0.9629629629629629,15
19,23,240102_30C_fig_SX387_01,18,19,gcn,17,0,325,0,1.0,1.0,20
16,19,240102_30C_fig_SW182_01,9,12,gcn,6,2,100,0,0.9814814814814815,0.8571428571428571,15
56,60,240102_30C_fig_SX387_01,36,37,gcn,35,0,1297,0,1.0,1.0,20
19,20,240102_30C_fig_SX387_01,18,18,gcn,18,0,306,0,1.0,1.0,5
74,77,240102_30C_fig_SW182_01,26,28,gcn,24,2,702,0,0.9972527472527473,0.96,15
1,3,240102_30C_fig_SX387_05,2,2,gcn,2,0,2,0,1.0,1.0,10
23,26,240102_30C_fig_SW182_01,12,12,gcn,12,0,132,0,1.0,1.0,15
79,82,240102_30C_fig_SX387_05,9,9,gcn,9,0,72,0,1.0,1.0,15
92,93,240102_30C_fig_SX387_03,47,47,gcn,47,0,2162,0,1.0,1.0,5
93,94,240102_30C_fig_SW182_01,36,36,gcn,36,0,1260,0,1.0,1.0,5
51,55,240102_30C_fig_SX387_03,24,24,gcn,24,0,552,0,1.0,1.0,20
49,52,240102_30C_fig_SX387_05,8,8,gcn,8,0,56,0,1.0,1.0,15
92,93,240102_30C_fig_SX387_05,16,16,gcn,16,0,240,0,1.0,1.0,5
0,4,240102_30C_fig_SX387_05,2,2,gcn,2,0,2,0,1.0,1.0,20
39,43,240102_30C_fig_SX387_01,20,25,gcn,15,3,482,0,0.994,0.9090909090909091,20
115,119,240102_30C_fig_SW182_01,44,52,gcn,36,5,2247,0,0.9978146853146853,0.935064935064935,20
24,27,240102_30C_fig_SX387_05,4,4,gcn,4,0,12,0,1.0,1.0,15
45,47,240102_30C_fig_SW182_01,16,16,gcn,16,0,240,0,1.0,1.0,10
97,98,240102_30C_fig_SW182_01,36,37,gcn,35,1,1296,0,0.9992492492492493,0.9859154929577465,5
11,12,240102_30C_fig_SX387_05,4,4,gcn,4,0,12,0,1.0,1.0,5
13,16,240102_30C_fig_SW182_01,8,9,gcn,7,1,64,0,0.9861111111111112,0.9333333333333333,15
30,31,240102_30C_fig_SX387_03,12,13,gcn,11,1,144,0,0.9935897435897436,0.9565217391304348,5
32,34,240102_30C_fig_SX387_03,13,14,gcn,12,1,169,0,0.9945054945054945,0.96,10
63,67,240102_30C_fig_SX387_05,8,8,gcn,8,0,56,0,1.0,1.0,20
86,88,240102_30C_fig_SX387_05,14,15,gcn,13,1,196,0,0.9952380952380953,0.9629629629629629,10
69,71,240102_30C_fig_SX387_05,8,8,gcn,8,0,56,0,1.0,1.0,10
141,142,240102_30C_fig_SW182_01,66,66,gcn,66,0,4290,0,1.0,1.0,5
116,118,240102_30C_fig_SW182_01,46,51,gcn,41,4,2301,0,0.9982949701619779,0.9534883720930233,10
54,55,240102_30C_fig_SW182_01,17,17,gcn,17,0,272,0,1.0,1.0,5
40,44,240102_30C_fig_SW182_01,14,15,gcn,13,1,196,0,0.9952380952380953,0.9629629629629629,20
42,43,240102_30C_fig_SX387_01,25,25,gcn,25,0,600,0,1.0,1.0,5
138,142,240102_30C_fig_SW182_01,64,66,gcn,62,0,4162,0,1.0,1.0,20
64,65,240102_30C_fig_SX387_03,24,24,gcn,24,0,552,0,1.0,1.0,5
91,92,240102_30C_fig_SX387_03,47,47,gcn,47,0,2162,0,1.0,1.0,5
10,11,240102_30C_fig_SW182_01,7,7,gcn,7,0,42,0,1.0,1.0,5
81,85,240102_30C_fig_SX387_03,39,42,gcn,36,2,1600,0,0.9987789987789988,0.972972972972973,20
79,81,240102_30C_fig_SX387_03,36,39,gcn,33,1,1370,0,0.9992877492877493,0.9850746268656716,10
50,54,240102_30C_fig_SW182_01,17,17,gcn,17,0,272,0,1.0,1.0,20
70,71,240102_30C_fig_SX387_05,8,8,gcn,8,0,56,0,1.0,1.0,5
19,22,240102_30C_fig_SX387_05,4,4,gcn,4,0,12,0,1.0,1.0,15
1,5,240102_30C_fig_SW182_01,7,7,gcn,7,0,42,0,1.0,1.0,20
98,99,240102_30C_fig_SW182_01,37,37,gcn,37,0,1332,0,1.0,1.0,5
15,18,240102_30C_fig_SX387_01,15,16,gcn,14,1,225,0,0.9958333333333333,0.9655172413793104,15
25,26,240102_30C_fig_SW182_01,12,12,gcn,12,0,132,0,1.0,1.0,5
14,17,240102_30C_fig_SX387_05,4,4,gcn,4,0,12,0,1.0,1.0,15
108,112,240102_30C_fig_SW182_01,38,44,gcn,32,4,1636,0,0.9976076555023924,0.9411764705882353,20
71,75,240102_30C_fig_SX387_03,27,30,gcn,23,3,784,0,0.9962962962962963,0.9387755102040817,20
22,23,240102_30C_fig_SW182_01,12,12,gcn,12,0,132,0,1.0,1.0,5
44,45,240102_30C_fig_SX387_05,7,8,gcn,6,1,49,0,0.9821428571428571,0.9230769230769231,5
134,138,240102_30C_fig_SW182_01,61,64,gcn,58,2,3844,0,0.9994877049180327,0.9830508474576272,20
105,106,240102_30C_fig_SW182_01,37,38,gcn,36,0,1370,0,1.0,1.0,5
21,24,240102_30C_fig_SX387_05,4,4,gcn,4,0,12,0,1.0,1.0,15
38,41,240102_30C_fig_SX387_01,19,21,gcn,17,2,380,0,0.9949874686716792,0.9444444444444444,15
66,68,240102_30C_fig_SX387_01,40,40,gcn,40,0,1560,0,1.0,1.0,10
14,16,240102_30C_fig_SX387_03,12,12,gcn,12,0,132,0,1.0,1.0,10
5,9,240102_30C_fig_SX387_03,10,12,gcn,8,1,111,0,0.9916666666666667,0.9411764705882353,20
112,113,240102_30C_fig_SX387_05,17,17,gcn,17,0,272,0,1.0,1.0,5
131,135,240102_30C_fig_SW182_01,60,63,gcn,57,1,3722,0,0.9997354497354497,0.991304347826087,20
81,82,240102_30C_fig_SX387_03,39,40,gcn,38,1,1521,0,0.9993589743589744,0.987012987012987,5
31,34,240102_30C_fig_SX387_01,19,19,gcn,19,0,342,0,1.0,1.0,15
61,63,240102_30C_fig_SX387_03,24,24,gcn,24,0,552,0,1.0,1.0,10
20,22,240102_30C_fig_SX387_03,12,12,gcn,12,0,132,0,1.0,1.0,10
32,35,240102_30C_fig_SX387_05,4,4,gcn,4,0,12,0,1.0,1.0,15
117,118,240102_30C_fig_SW182_01,47,51,gcn,43,4,2350,0,0.9983312473925741,0.9555555555555556,5
66,69,240102_30C_fig_SX387_01,40,40,gcn,40,0,1560,0,1.0,1.0,15
54,56,240102_30C_fig_SW182_01,17,17,gcn,17,0,272,0,1.0,1.0,10
21,25,240102_30C_fig_SW182_01,12,12,gcn,12,0,132,0,1.0,1.0,20
41,42,240102_30C_fig_SX387_01,21,25,gcn,17,2,506,0,0.9961904761904762,0.9444444444444444,5
84,85,240102_30C_fig_SX387_05,12,13,gcn,11,1,144,0,0.9935897435897436,0.9565217391304348,5
110,113,240102_30C_fig_SW182_01,39,44,gcn,34,3,1679,0,0.9982517482517482,0.9577464788732394,15
8,12,240102_30C_fig_SW182_01,7,8,gcn,6,1,49,0,0.9821428571428571,0.9230769230769231,20
39,41,240102_30C_fig_SX387_01,20,21,gcn,19,1,400,0,0.9976190476190476,0.9743589743589743,10
3,6,240102_30C_fig_SW182_01,7,7,gcn,7,0,42,0,1.0,1.0,15
38,41,240102_30C_fig_SX387_03,16,21,gcn,11,3,322,0,0.9910714285714286,0.88,15
4,8,240102_30C_fig_SX387_03,9,12,gcn,6,2,100,0,0.9814814814814815,0.8571428571428571,20
63,67,240102_30C_fig_SW182_01,20,21,gcn,19,1,400,0,0.9976190476190476,0.9743589743589743,20
20,21,240102_30C_fig_SX387_05,4,4,gcn,4,0,12,0,1.0,1.0,5
54,58,240102_30C_fig_SX387_03,24,24,gcn,24,0,552,0,1.0,1.0,20
70,71,240102_30C_fig_SW182_01,22,23,gcn,20,2,484,0,0.9960474308300395,0.9523809523809523,5
50,51,240102_30C_fig_SW182_01,17,17,gcn,17,0,272,0,1.0,1.0,5
33,34,240102_30C_fig_SW182_01,14,14,gcn,14,0,182,0,1.0,1.0,5
41,45,240102_30C_fig_SX387_05,5,8,gcn,2,2,36,0,0.95,0.6666666666666666,20
41,43,240102_30C_fig_SX387_01,21,25,gcn,17,2,506,0,0.9961904761904762,0.9444444444444444,10
59,60,240102_30C_fig_SX387_03,24,24,gcn,24,0,552,0,1.0,1.0,5
39,42,240102_30C_fig_SX387_03,19,22,gcn,16,1,401,0,0.9976076555023924,0.9696969696969697,15
137,139,240102_30C_fig_SW182_01,63,64,gcn,62,0,3970,0,1.0,1.0,10
126,129,240102_30C_fig_SW182_01,55,58,gcn,52,2,3136,0,0.9993730407523511,0.9811320754716981,15
74,77,240102_30C_fig_SX387_03,28,34,gcn,21,7,923,1,0.9915966386554622,0.84,15
100,103,240102_30C_fig_SX387_03,47,48,gcn,46,0,2210,0,1.0,1.0,15
5,8,240102_30C_fig_SX387_05,2,4,gcn,0,1,7,0,0.875,0.0,15
94,95,240102_30C_fig_SW182_01,36,36,gcn,36,0,1260,0,1.0,1.0,5
104,108,240102_30C_fig_SX387_03,48,49,gcn,47,1,2304,0,0.9995748299319728,0.9894736842105263,20
29,31,240102_30C_fig_SX387_03,12,13,gcn,11,1,144,0,0.9935897435897436,0.9565217391304348,10
2,3,240102_30C_fig_SX387_03,8,8,gcn,8,0,56,0,1.0,1.0,5
100,102,240102_30C_fig_SW182_01,37,37,gcn,37,0,1332,0,1.0,1.0,10
81,82,240102_30C_fig_SW182_01,30,31,gcn,29,1,900,0,0.9989247311827957,0.9830508474576272,5
88,89,240102_30C_fig_SX387_05,15,15,gcn,15,0,210,0,1.0,1.0,5
76,77,240102_30C_fig_SX387_03,32,34,gcn,30,2,1056,0,0.9981617647058824,0.967741935483871,5
77,81,240102_30C_fig_SW182_01,28,30,gcn,26,2,812,0,0.9976190476190476,0.9629629629629629,20
75,79,240102_30C_fig_SX387_05,8,9,gcn,7,1,64,0,0.9861111111111112,0.9333333333333333,20
37,38,240102_30C_fig_SX387_03,16,16,gcn,16,0,240,0,1.0,1.0,5
138,139,240102_30C_fig_SW182_01,64,64,gcn,64,0,4032,0,1.0,1.0,5
104,106,240102_30C_fig_SX387_05,16,16,gcn,16,0,240,0,1.0,1.0,10
69,73,240102_30C_fig_SW182_01,21,25,gcn,17,4,504,0,0.9923809523809524,0.8947368421052632,20
12,13,240102_30C_fig_SX387_01,15,15,gcn,15,0,210,0,1.0,1.0,5
31,33,240102_30C_fig_SW182_01,12,14,gcn,10,2,156,0,0.9880952380952381,0.9090909090909091,10
95,96,240102_30C_fig_SX387_03,47,47,gcn,47,0,2162,0,1.0,1.0,5
66,67,240102_30C_fig_SW182_01,21,21,gcn,21,0,420,0,1.0,1.0,5
94,96,240102_30C_fig_SW182_01,36,36,gcn,36,0,1260,0,1.0,1.0,10
27,30,240102_30C_fig_SX387_03,12,12,gcn,12,0,132,0,1.0,1.0,15
17,20,240102_30C_fig_SX387_05,4,4,gcn,4,0,12,0,1.0,1.0,15
58,60,240102_30C_fig_SX387_05,8,8,gcn,8,0,56,0,1.0,1.0,10
25,28,240102_30C_fig_SX387_03,12,12,gcn,12,0,132,0,1.0,1.0,15
89,90,240102_30C_fig_SW182_01,33,34,gcn,32,1,1089,0,0.9991087344028521,0.9846153846153847,5
82,86,240102_30C_fig_SX387_03,40,43,gcn,37,0,1683,0,1.0,1.0,20
37,39,240102_30C_fig_SW182_01,14,14,gcn,14,0,182,0,1.0,1.0,10
38,39,240102_30C_fig_SX387_03,16,19,gcn,13,2,289,0,0.993421052631579,0.9285714285714286,5
19,20,240102_30C_fig_SX387_05,4,4,gcn,4,0,12,0,1.0,1.0,5
9,11,240102_30C_fig_SX387_01,12,15,gcn,9,3,168,0,0.9833333333333333,0.8571428571428571,10
17,20,240102_30C_fig_SW182_01,10,12,gcn,8,2,110,0,0.9833333333333333,0.8888888888888888,15
69,72,240102_30C_fig_SW182_01,21,25,gcn,17,4,504,0,0.9923809523809524,0.8947368421052632,15
13,15,240102_30C_fig_SX387_05,4,4,gcn,4,0,12,0,1.0,1.0,10
129,130,240102_30C_fig_SW182_01,58,58,gcn,58,0,3306,0,1.0,1.0,5
105,108,240102_30C_fig_SX387_05,16,16,gcn,16,0,240,0,1.0,1.0,15
17,19,240102_30C_fig_SX387_05,4,4,gcn,4,0,12,0,1.0,1.0,10
30,32,240102_30C_fig_SW182_01,12,12,gcn,12,0,132,0,1.0,1.0,10
46,48,240102_30C_fig_SX387_03,24,24,gcn,24,0,552,0,1.0,1.0,10
27,29,240102_30C_fig_SX387_01,19,19,gcn,19,0,342,0,1.0,1.0,10
68,72,240102_30C_fig_SX387_01,40,40,gcn,38,1,1559,2,0.998125,0.9620253164556962,20
36,37,240102_30C_fig_SX387_03,15,16,gcn,14,1,225,0,0.9958333333333333,0.9655172413793104,5
51,55,240102_30C_fig_SX387_01,35,36,gcn,31,4,1222,3,0.9944444444444445,0.8985507246376812,20
12,16,240102_30C_fig_SX387_01,15,16,gcn,14,1,225,0,0.9958333333333333,0.9655172413793104,20
40,43,240102_30C_fig_SX387_01,21,25,gcn,17,2,506,0,0.9961904761904762,0.9444444444444444,15
17,20,240102_30C_fig_SX387_03,12,12,gcn,12,0,132,0,1.0,1.0,15
112,115,240102_30C_fig_SW182_01,44,44,gcn,44,0,1892,0,1.0,1.0,15
129,132,240102_30C_fig_SW182_01,58,61,gcn,55,1,3482,0,0.9997173544375353,0.990990990990991,15
64,66,240102_30C_fig_SW182_01,20,21,gcn,19,1,400,0,0.9976190476190476,0.9743589743589743,10
3,6,240102_30C_fig_SX387_03,8,12,gcn,4,2,90,0,0.9791666666666666,0.8,15
67,70,240102_30C_fig_SX387_01,40,40,gcn,40,0,1560,0,1.0,1.0,15
62,63,240102_30C_fig_SX387_05,8,8,gcn,8,0,56,0,1.0,1.0,5
46,50,240102_30C_fig_SX387_05,8,8,gcn,8,0,56,0,1.0,1.0,20
74,76,240102_30C_fig_SW182_01,26,28,gcn,24,2,702,0,0.9972527472527473,0.96,10
30,34,240102_30C_fig_SX387_05,4,4,gcn,4,0,12,0,1.0,1.0,20
57,60,240102_30C_fig_SX387_03,24,24,gcn,24,0,552,0,1.0,1.0,15
63,65,240102_30C_fig_SX387_05,8,8,gcn,8,0,56,0,1.0,1.0,10
63,65,240102_30C_fig_SX387_01,39,40,gcn,38,0,1522,0,1.0,1.0,10
90,93,240102_30C_fig_SX387_05,15,16,gcn,14,0,226,0,1.0,1.0,15
17,18,240102_30C_fig_SX387_03,12,12,gcn,12,0,132,0,1.0,1.0,5
133,135,240102_30C_fig_SW182_01,61,63,gcn,59,1,3783,0,0.9997397866250325,0.9915966386554622,10
11,13,240102_30C_fig_SW182_01,7,8,gcn,6,1,49,0,0.9821428571428571,0.9230769230769231,10
96,99,240102_30C_fig_SX387_03,47,47,gcn,47,0,2162,0,1.0,1.0,15
108,112,240102_30C_fig_SX387_03,49,53,gcn,45,2,2550,0,0.9992298806314979,0.9782608695652174,20
97,99,240102_30C_fig_SW182_01,36,37,gcn,35,1,1296,0,0.9992492492492493,0.9859154929577465,10
18,20,240102_30C_fig_SX387_05,4,4,gcn,4,0,12,0,1.0,1.0,10
80,81,240102_30C_fig_SW182_01,28,30,gcn,26,2,812,0,0.9976190476190476,0.9629629629629629,5
85,88,240102_30C_fig_SX387_03,42,44,gcn,38,2,1806,2,0.9978354978354979,0.95,15
16,18,240102_30C_fig_SX387_05,4,4,gcn,4,0,12,0,1.0,1.0,10
16,20,240102_30C_fig_SW182_01,9,12,gcn,6,2,100,0,0.9814814814814815,0.8571428571428571,20
35,39,240102_30C_fig_SX387_01,19,20,gcn,18,0,362,0,1.0,1.0,20
76,78,240102_30C_fig_SX387_05,8,9,gcn,7,1,64,0,0.9861111111111112,0.9333333333333333,10
40,42,240102_30C_fig_SX387_01,21,25,gcn,17,2,506,0,0.9961904761904762,0.9444444444444444,10
85,88,240102_30C_fig_SW182_01,33,33,gcn,33,0,1056,0,1.0,1.0,15
98,100,240102_30C_fig_SX387_03,47,47,gcn,47,0,2162,0,1.0,1.0,10
89,90,240102_30C_fig_SX387_03,45,47,gcn,43,1,2071,0,0.9995271867612293,0.9885057471264368,5
43,44,240102_30C_fig_SW182_01,15,15,gcn,15,0,210,0,1.0,1.0,5
42,44,240102_30C_fig_SW182_01,15,15,gcn,15,0,210,0,1.0,1.0,10
24,25,240102_30C_fig_SW182_01,12,12,gcn,12,0,132,0,1.0,1.0,5
128,129,240102_30C_fig_SW182_01,57,58,gcn,56,1,3249,0,0.999697519661222,0.9911504424778761,5
28,29,240102_30C_fig_SX387_05,4,4,gcn,4,0,12,0,1.0,1.0,5
56,57,240102_30C_fig_SW182_01,17,17,gcn,17,0,272,0,1.0,1.0,5
54,55,240102_30C_fig_SX387_05,8,8,gcn,8,0,56,0,1.0,1.0,5
57,59,240102_30C_fig_SX387_03,24,24,gcn,24,0,552,0,1.0,1.0,10
95,97,240102_30C_fig_SW182_01,36,36,gcn,36,0,1260,0,1.0,1.0,10
61,62,240102_30C_fig_SX387_01,37,38,gcn,36,0,1370,0,1.0,1.0,5
45,48,240102_30C_fig_SX387_01,28,33,gcn,23,3,898,0,0.9967532467532467,0.9387755102040817,15
18,21,240102_30C_fig_SX387_01,16,19,gcn,13,1,290,0,0.9967105263157895,0.9629629629629629,15
52,53,240102_30C_fig_SX387_01,35,36,gcn,34,1,1225,0,0.9992063492063492,0.9855072463768116,5
42,46,240102_30C_fig_SX387_01,25,29,gcn,22,3,700,0,0.9958620689655172,0.9361702127659575,20
2,6,240102_30C_fig_SX387_05,2,2,gcn,2,0,2,0,1.0,1.0,20
142,143,240102_30C_fig_SW182_01,66,66,gcn,66,0,4290,0,1.0,1.0,5
92,96,240102_30C_fig_SW182_01,35,36,gcn,34,1,1225,0,0.9992063492063492,0.9855072463768116,20
110,111,240102_30C_fig_SW182_01,39,41,gcn,37,2,1560,0,0.9987492182614134,0.9736842105263158,5
106,110,240102_30C_fig_SX387_03,48,51,gcn,45,0,2403,0,1.0,1.0,20
19,23,240102_30C_fig_SX387_05,4,4,gcn,4,0,12,0,1.0,1.0,20
120,122,240102_30C_fig_SW182_01,53,53,gcn,53,0,2756,0,1.0,1.0,10
38,39,240102_30C_fig_SW182_01,14,14,gcn,14,0,182,0,1.0,1.0,5
97,101,240102_30C_fig_SX387_05,16,16,gcn,16,0,240,0,1.0,1.0,20
44,47,240102_30C_fig_SW182_01,15,16,gcn,14,1,225,0,0.9958333333333333,0.9655172413793104,15
64,66,240102_30C_fig_SX387_03,24,24,gcn,24,0,552,0,1.0,1.0,10
29,33,240102_30C_fig_SX387_05,4,4,gcn,4,0,12,0,1.0,1.0,20
46,47,240102_30C_fig_SX387_05,8,8,gcn,8,0,56,0,1.0,1.0,5
71,73,240102_30C_fig_SW182_01,23,25,gcn,21,2,552,0,0.9965217391304347,0.9545454545454546,10
86,87,240102_30C_fig_SX387_05,14,15,gcn,13,1,196,0,0.9952380952380953,0.9629629629629629,5
35,36,240102_30C_fig_SX387_01,19,19,gcn,19,0,342,0,1.0,1.0,5
40,44,240102_30C_fig_SX387_03,19,22,gcn,16,1,401,0,0.9976076555023924,0.9696969696969697,20
98,101,240102_30C_fig_SW182_01,37,37,gcn,37,0,1332,0,1.0,1.0,15
10,13,240102_30C_fig_SX387_01,13,15,gcn,11,2,182,0,0.9897435897435898,0.9166666666666666,15
35,36,240102_30C_fig_SX387_05,4,4,gcn,4,0,12,0,1.0,1.0,5
102,105,240102_30C_fig_SW182_01,37,37,gcn,37,0,1332,0,1.0,1.0,15
0,4,240102_30C_fig_SX387_03,7,9,gcn,5,1,57,0,0.9841269841269841,0.9090909090909091,20
130,131,240102_30C_fig_SW182_01,58,60,gcn,56,1,3423,0,0.9997126436781609,0.9911504424778761,5
99,102,240102_30C_fig_SX387_03,47,48,gcn,46,0,2210,0,1.0,1.0,15
10,14,240102_30C_fig_SX387_01,13,15,gcn,11,2,182,0,0.9897435897435898,0.9166666666666666,20
43,46,240102_30C_fig_SW182_01,15,16,gcn,14,1,225,0,0.9958333333333333,0.9655172413793104,15
17,19,240102_30C_fig_SX387_03,12,12,gcn,12,0,132,0,1.0,1.0,10
31,35,240102_30C_fig_SX387_01,19,19,gcn,19,0,342,0,1.0,1.0,20
22,24,240102_30C_fig_SW182_01,12,12,gcn,12,0,132,0,1.0,1.0,10
