,t1,t2,colony,num_cells1,num_cells2,method,tp,fp,tn,fn,acc,f1,timediff,assgraphs,seed
134,109,110,colony005,14,14,gcn,14,0,182,0,1.0,1.0,5,/mlodata1/hokarami/fari/tracking/generated_data/scaled_images/ass_graphs_features,0
135,150,151,colony005,27,28,gcn,27,0,729,0,1.0,1.0,5,/mlodata1/hokarami/fari/tracking/generated_data/scaled_images/ass_graphs_features,0
136,145,146,colony005,24,24,gcn,24,0,552,0,1.0,1.0,5,/mlodata1/hokarami/fari/tracking/generated_data/scaled_images/ass_graphs_features,0
137,130,131,colony005,23,23,gcn,23,0,506,0,1.0,1.0,5,/mlodata1/hokarami/fari/tracking/generated_data/scaled_images/ass_graphs_features,0
138,14,15,colony005,3,3,gcn,3,0,6,0,1.0,1.0,5,/mlodata1/hokarami/fari/tracking/generated_data/scaled_images/ass_graphs_features,0
139,111,112,colony005,14,15,gcn,14,0,196,0,1.0,1.0,5,/mlodata1/hokarami/fari/tracking/generated_data/scaled_images/ass_graphs_features,0
140,125,126,colony005,21,21,gcn,21,0,420,0,1.0,1.0,5,/mlodata1/hokarami/fari/tracking/generated_data/scaled_images/ass_graphs_features,0
141,22,23,colony005,3,4,gcn,3,0,9,0,1.0,1.0,5,/mlodata1/hokarami/fari/tracking/generated_data/scaled_images/ass_graphs_features,0
142,44,45,colony005,7,7,gcn,7,0,42,0,1.0,1.0,5,/mlodata1/hokarami/fari/tracking/generated_data/scaled_images/ass_graphs_features,0
143,173,174,colony005,36,36,gcn,36,0,1260,0,1.0,1.0,5,/mlodata1/hokarami/fari/tracking/generated_data/scaled_images/ass_graphs_features,0
144,6,7,colony005,3,3,gcn,3,0,6,0,1.0,1.0,5,/mlodata1/hokarami/fari/tracking/generated_data/scaled_images/ass_graphs_features,0
145,93,94,colony005,11,12,gcn,11,0,121,0,1.0,1.0,5,/mlodata1/hokarami/fari/tracking/generated_data/scaled_images/ass_graphs_features,0
146,115,116,colony005,15,17,gcn,13,2,238,2,0.984313725490196,0.8666666666666667,5,/mlodata1/hokarami/fari/tracking/generated_data/scaled_images/ass_graphs_features,0
